,ID,flux,sample_id,author,BiGG_ID,normalized_flux
0,ALATA_D2,0.0,WT,Exp_iML1515,ALATA_D2,0.0
1,SHCHD2,0.00013384669585478232,WT,Exp_iML1515,SHCHD2,0.001338466958547823
2,CPPPGO,0.0001338466958547824,WT,Exp_iML1515,CPPPGO,0.001338466958547824
3,GTHOr,0.0,WT,Exp_iML1515,GTHOr,0.0
4,DHORD5,0.0,WT,Exp_iML1515,DHORD5,0.0
5,GLYCTO2,0.000401540087565159,WT,Exp_iML1515,GLYCTO2,0.00401540087565159
6,GLYCTO3,0.0,WT,Exp_iML1515,GLYCTO3,0.0
7,GLYCTO4,0.0,WT,Exp_iML1515,GLYCTO4,0.0
8,PFK_3,0.14003252621223009,WT,Exp_iML1515,PFK_3,1.4003252621223008
9,TRPS2,0.0,WT,Exp_iML1515,TRPS2,0.0
10,G3PD5,0.0,WT,Exp_iML1515,G3PD5,0.0
11,EX_acgam_e,0.0,WT,Exp_iML1515,EX_acgam_e,0.0
12,EX_cellb_e,0.0,WT,Exp_iML1515,EX_cellb_e,0.0
13,EX_chol_e,0.0,WT,Exp_iML1515,EX_chol_e,0.0
14,LEUTAi,0.27041294049395037,WT,Exp_iML1515,LEUTAi,2.7041294049395037
15,SHK3Dr,0.22875120572860533,WT,Exp_iML1515,SHK3Dr,2.2875120572860532
16,G5SD,0.13267928857479327,WT,Exp_iML1515,G5SD,1.3267928857479327
17,ALATA_L2,0.0,WT,Exp_iML1515,ALATA_L2,0.0
18,MAN6PI,0.0,WT,Exp_iML1515,MAN6PI,0.0
19,APRAUR,0.00026769339170957217,WT,Exp_iML1515,APRAUR,0.0026769339170957217
20,DB4PS,0.0005353867834191446,WT,Exp_iML1515,DB4PS,0.005353867834191445
21,RBFK,0.0001338466958547899,WT,Exp_iML1515,RBFK,0.001338466958547899
22,ACP1_FMN,0.0,WT,Exp_iML1515,ACP1_FMN,0.0
23,RBFSb,0.0002676933917095723,WT,Exp_iML1515,RBFSb,0.0026769339170957225
24,EX_pi_e,-0.5789655870032286,WT,Exp_iML1515,EX_pi_e,-5.789655870032286
25,EX_h_e,14.434156275438111,WT,Exp_iML1515,EX_h_e,144.3415627543811
26,DMATT,0.0001668582127697549,WT,Exp_iML1515,DMATT,0.0016685821276975488
27,GRTT,0.0001668582127697549,WT,Exp_iML1515,GRTT,0.0016685821276975488
28,UPP3S,0.0002676933917095647,WT,Exp_iML1515,UPP3S,0.0026769339170956466
29,UPPDC1,0.00013384669585478237,WT,Exp_iML1515,UPPDC1,0.0013384669585478238
30,TMDPP,0.0,WT,Exp_iML1515,TMDPP,0.0
31,EX_ade_e,0.0,WT,Exp_iML1515,EX_ade_e,0.0
32,EX_4abut_e,0.0,WT,Exp_iML1515,EX_4abut_e,0.0
33,EX_ac_e,8.63127116704065,WT,Exp_iML1515,EX_ac_e,86.3127116704065
34,EX_akg_e,0.0,WT,Exp_iML1515,EX_akg_e,0.0
35,EX_ala__L_e,0.0,WT,Exp_iML1515,EX_ala__L_e,0.0
36,EX_arg__L_e,0.0,WT,Exp_iML1515,EX_arg__L_e,0.0
37,EX_asp__L_e,0.0,WT,Exp_iML1515,EX_asp__L_e,0.0
38,EX_cytd_e,0.0,WT,Exp_iML1515,EX_cytd_e,0.0
39,EX_dcyt_e,0.0,WT,Exp_iML1515,EX_dcyt_e,0.0
40,EX_fum_e,0.0,WT,Exp_iML1515,EX_fum_e,0.0
41,EX_glu__L_e,0.0,WT,Exp_iML1515,EX_glu__L_e,0.0
42,EX_gua_e,0.0,WT,Exp_iML1515,EX_gua_e,0.0
43,HCO3E,0.3154844648519267,WT,Exp_iML1515,HCO3E,3.154844648519267
44,IMPC,-0.32563280536095207,WT,Exp_iML1515,IMPC,-3.2563280536095207
45,IMPD,0.14598773156666892,WT,Exp_iML1515,IMPD,1.4598773156666893
46,ECOAH4,0.213602520721076,WT,Exp_iML1515,ECOAH4,2.1360252072107597
47,GLUTRS,0.0021415471336765166,WT,Exp_iML1515,GLUTRS,0.021415471336765166
48,TMPPP,0.00013384669585478234,WT,Exp_iML1515,TMPPP,0.0013384669585478233
49,URIK1,0.0,WT,Exp_iML1515,URIK1,0.0
50,URIK2,0.0,WT,Exp_iML1515,URIK2,0.0
51,CYTDK1,0.0,WT,Exp_iML1515,CYTDK1,0.0
52,CYTDK2,0.0,WT,Exp_iML1515,CYTDK2,0.0
53,XPPT,0.0,WT,Exp_iML1515,XPPT,0.0
54,HXPRT,0.0,WT,Exp_iML1515,HXPRT,0.0
55,NDPK5,0.0,WT,Exp_iML1515,NDPK5,0.0
56,DHORTS,-0.198546267960909,WT,Exp_iML1515,DHORTS,-1.9854626796090897
57,OMPDC,0.19854626796090907,WT,Exp_iML1515,OMPDC,1.9854626796090908
58,CS,1.5757600000000003,WT,Exp_iML1515,CS,15.757600000000002
59,ICDHyr,1.6757600000000001,WT,Exp_iML1515,ICDHyr,16.757600000000004
60,ACALD,-2.359422760090474,WT,Exp_iML1515,ACALD,-23.594227600904738
61,ACS,0.0,WT,Exp_iML1515,ACS,0.0
62,PPA,2.1016710218716015,WT,Exp_iML1515,PPA,21.016710218716014
63,PPCK,-0.02117296196464817,WT,Exp_iML1515,PPCK,-0.21172961964648168
64,ME1,-0.08284000000000001,WT,Exp_iML1515,ME1,-0.8284
65,ALAR,0.025017928146273714,WT,Exp_iML1515,ALAR,0.25017928146273716
66,ALATA_L,-0.34922823723286966,WT,Exp_iML1515,ALATA_L,-3.4922823723286966
67,XYLK,0.0,WT,Exp_iML1515,XYLK,0.0
68,RBK,0.0,WT,Exp_iML1515,RBK,0.0
69,GLYK,1.5324458954477893,WT,Exp_iML1515,GLYK,15.324458954477894
70,PPM,-0.028358839028194714,WT,Exp_iML1515,PPM,-0.28358839028194716
71,ASPTA,-1.665886881603805,WT,Exp_iML1515,ASPTA,-16.65886881603805
72,FBP,1.7103799999999998,WT,Exp_iML1515,FBP,17.1038
73,GLGC,0.0,WT,Exp_iML1515,GLGC,0.0
74,PYK,1.9677799999999999,WT,Exp_iML1515,PYK,19.677799999999998
75,A5PISO,0.02335534811256184,WT,Exp_iML1515,A5PISO,0.2335534811256184
76,EX_met__L_e,0.0,WT,Exp_iML1515,EX_met__L_e,0.0
77,EX_metsox_S__L_e,0.0,WT,Exp_iML1515,EX_metsox_S__L_e,0.0
78,IPPMIb,-0.2704129404939503,WT,Exp_iML1515,IPPMIb,-2.7041294049395033
79,ACHBS,0.1743782363228433,WT,Exp_iML1515,ACHBS,1.743782363228433
80,ACLS,0.5248032910962265,WT,Exp_iML1515,ACLS,5.248032910962264
81,PSCVT,0.2287512057286053,WT,Exp_iML1515,PSCVT,2.2875120572860532
82,ANS,0.034117702836203544,WT,Exp_iML1515,ANS,0.34117702836203545
83,ANPRT,0.03411770283620353,WT,Exp_iML1515,ANPRT,0.34117702836203534
84,CHORM,0.19409811610898173,WT,Exp_iML1515,CHORM,1.9409811610898173
85,CHORS,0.2287512057286053,WT,Exp_iML1515,CHORS,2.2875120572860532
86,IGPS,0.034117702836203544,WT,Exp_iML1515,IGPS,0.34117702836203545
87,EX_crn_e,0.0,WT,Exp_iML1515,EX_crn_e,0.0
88,EX_fe3_e,0.0,WT,Exp_iML1515,EX_fe3_e,0.0
89,EX_glcn_e,0.0,WT,Exp_iML1515,EX_glcn_e,0.0
90,EX_gln__L_e,0.0,WT,Exp_iML1515,EX_gln__L_e,0.0
91,EX_glyc_e,0.0,WT,Exp_iML1515,EX_glyc_e,0.0
92,EX_man_e,0.0,WT,Exp_iML1515,EX_man_e,0.0
93,EX_mn2_e,-0.00041474469433028965,WT,Exp_iML1515,EX_mn2_e,-0.004147446943302897
94,EX_rib__D_e,0.0,WT,Exp_iML1515,EX_rib__D_e,0.0
95,EX_sbt__D_e,0.0,WT,Exp_iML1515,EX_sbt__D_e,0.0
96,ECOAH6,0.16689182449595227,WT,Exp_iML1515,ECOAH6,1.6689182449595226
97,ENO,13.12178,WT,Exp_iML1515,ENO,131.21779999999998
98,FBA,7.041219999999999,WT,Exp_iML1515,FBA,70.4122
99,MGSA,3.042849014366034,WT,Exp_iML1515,MGSA,30.428490143660337
100,PPS,1.0674042284517649,WT,Exp_iML1515,PPS,10.674042284517649
101,PGI,5.90896,WT,Exp_iML1515,PGI,59.089600000000004
102,PGK,-14.4715,WT,Exp_iML1515,PGK,-144.715
103,EDA,0.20296,WT,Exp_iML1515,EDA,2.0296
104,PGL,2.5710400000000004,WT,Exp_iML1515,PGL,25.710400000000003
105,RPE,1.15534,WT,Exp_iML1515,RPE,11.5534
106,TALA,0.55208,WT,Exp_iML1515,TALA,5.5207999999999995
107,TKT1,0.6921125262122301,WT,Exp_iML1515,TKT1,6.921125262122301
108,G6PDA,0.0,WT,Exp_iML1515,G6PDA,0.0
109,ALCD2x,0.0,WT,Exp_iML1515,ALCD2x,0.0
110,ALDD2y,2.2959576581935104,WT,Exp_iML1515,ALDD2y,22.959576581935103
111,RMI,0.0,WT,Exp_iML1515,RMI,0.0
112,EX_ura_e,0.0,WT,Exp_iML1515,EX_ura_e,0.0
113,EX_val__L_e,0.0,WT,Exp_iML1515,EX_val__L_e,0.0
114,EX_xan_e,0.0,WT,Exp_iML1515,EX_xan_e,0.0
115,FMNAT,0.0001338466958547899,WT,Exp_iML1515,FMNAT,0.001338466958547899
116,NADDP,0.0,WT,Exp_iML1515,NADDP,0.0
117,NMNAT,0.0,WT,Exp_iML1515,NMNAT,0.0
118,HMPK1,0.0,WT,Exp_iML1515,HMPK1,0.0
119,NDPK6,0.0,WT,Exp_iML1515,NDPK6,0.0
120,NDPK8,-0.027954898103036595,WT,Exp_iML1515,NDPK8,-0.27954898103036596
121,PYNP2r,0.0,WT,Exp_iML1515,PYNP2r,0.0
122,DURIPP,0.0,WT,Exp_iML1515,DURIPP,0.0
123,PTRCTA,0.0,WT,Exp_iML1515,PTRCTA,0.0
124,CYSDS,0.0,WT,Exp_iML1515,CYSDS,0.0
125,TRPAS2,-0.034117702836203544,WT,Exp_iML1515,TRPAS2,-0.34117702836203545
126,NDP3,0.0,WT,Exp_iML1515,NDP3,0.0
127,CDPPH,0.0,WT,Exp_iML1515,CDPPH,0.0
128,NDP7,0.0,WT,Exp_iML1515,NDP7,0.0
129,EX_co2_e,17.525775877726268,WT,Exp_iML1515,EX_co2_e,175.2577587772627
130,PMDPHT,0.0002676933917095722,WT,Exp_iML1515,PMDPHT,0.0026769339170957225
131,ILETA,-0.17437823632284327,WT,Exp_iML1515,ILETA,-1.7437823632284328
132,VALTA,-0.25398580946771954,WT,Exp_iML1515,VALTA,-2.5398580946771956
133,ORPT,-0.19854626796090907,WT,Exp_iML1515,ORPT,-1.9854626796090908
134,RBFSa,0.0005353867834191446,WT,Exp_iML1515,RBFSa,0.005353867834191445
135,DHAD2,0.1743782363228433,WT,Exp_iML1515,DHAD2,1.743782363228433
136,G1PP,0.0,WT,Exp_iML1515,G1PP,0.0
137,PFL,2.762681492805185,WT,Exp_iML1515,PFL,27.626814928051846
138,FRD2,0.0,WT,Exp_iML1515,FRD2,0.0
139,FRD3,0.0,WT,Exp_iML1515,FRD3,0.0
140,POX,0.0,WT,Exp_iML1515,POX,0.0
141,PTAr,5.98588,WT,Exp_iML1515,PTAr,59.858799999999995
142,ACKr,-5.985880000000001,WT,Exp_iML1515,ACKr,-59.85880000000001
143,EX_hxan_e,0.0,WT,Exp_iML1515,EX_hxan_e,0.0
144,EX_ile__L_e,0.0,WT,Exp_iML1515,EX_ile__L_e,0.0
145,EX_lac__L_e,0.0,WT,Exp_iML1515,EX_lac__L_e,0.0
146,EX_leu__L_e,0.0,WT,Exp_iML1515,EX_leu__L_e,0.0
147,EX_no3_e,0.0,WT,Exp_iML1515,EX_no3_e,0.0
148,EX_orn_e,0.0,WT,Exp_iML1515,EX_orn_e,0.0
149,EX_pro__L_e,0.0,WT,Exp_iML1515,EX_pro__L_e,0.0
150,EX_pyr_e,0.0,WT,Exp_iML1515,EX_pyr_e,0.0
151,EX_succ_e,0.14396083593861414,WT,Exp_iML1515,EX_succ_e,1.4396083593861415
152,EX_thymd_e,0.0,WT,Exp_iML1515,EX_thymd_e,0.0
153,EX_tyr__L_e,0.0,WT,Exp_iML1515,EX_tyr__L_e,0.0
154,MOAT,0.01167767405628092,WT,Exp_iML1515,MOAT,0.1167767405628092
155,UDCPDPS,3.301151691485753e-05,WT,Exp_iML1515,UDCPDPS,0.00033011516914857527
156,USHD,0.01167767405628092,WT,Exp_iML1515,USHD,0.1167767405628092
157,LPADSS,0.011677674056280918,WT,Exp_iML1515,LPADSS,0.11677674056280918
158,TDSK,0.011677674056280916,WT,Exp_iML1515,TDSK,0.11677674056280915
159,EX_btn_e,0.0,WT,Exp_iML1515,EX_btn_e,0.0
160,EX_ptrc_e,0.0,WT,Exp_iML1515,EX_ptrc_e,0.0
161,EX_spmd_e,0.0,WT,Exp_iML1515,EX_spmd_e,0.0
