,ID,flux,sample_id,author,BiGG_ID,normalized_flux
0,ALATA_D2,0.0,WT,COBRA,ALATA_D2,0.0
1,SHCHD2,4.237e-05,WT,COBRA,SHCHD2,0.0014814685314685316
2,CPPPGO,4.237e-05,WT,COBRA,CPPPGO,0.0014814685314685316
3,GTHOr,0.0,WT,COBRA,GTHOr,0.0
4,DHORD5,0.0,WT,COBRA,DHORD5,0.0
5,GLYCTO2,0.0,WT,COBRA,GLYCTO2,0.0
6,GLYCTO3,0.00012710999999998585,WT,COBRA,GLYCTO3,0.0044444055944051
7,GLYCTO4,0.0,WT,COBRA,GLYCTO4,0.0
8,PFK_3,0.20200803119230087,WT,COBRA,PFK_3,7.063217873856674
9,TRPS2,0.0,WT,COBRA,TRPS2,0.0
10,G3PD5,0.0,WT,COBRA,G3PD5,0.0
11,EX_acgam_e,0.0,WT,COBRA,EX_acgam_e,0.0
12,EX_cellb_e,0.0,WT,COBRA,EX_cellb_e,0.0
13,EX_chol_e,0.0,WT,COBRA,EX_chol_e,0.0
14,LEUTAi,0.08560089,WT,COBRA,LEUTAi,2.993038111888112
15,SHK3Dr,0.07241260999999999,WT,COBRA,SHK3Dr,2.5319094405594402
16,G5SD,0.04200045,WT,COBRA,G5SD,1.4685472027972029
17,ALATA_L2,0.0,WT,COBRA,ALATA_L2,0.0
18,MAN6PI,0.0,WT,COBRA,MAN6PI,0.0
19,APRAUR,8.473999999999991e-05,WT,COBRA,APRAUR,0.0029629370629370598
20,DB4PS,0.00016947999999999982,WT,COBRA,DB4PS,0.0059258741258741195
21,RBFK,4.236999999999991e-05,WT,COBRA,RBFK,0.0014814685314685284
22,ACP1_FMN,0.0,WT,COBRA,ACP1_FMN,0.0
23,RBFSb,8.473999999999991e-05,WT,COBRA,RBFSb,0.0029629370629370598
24,EX_pi_e,-0.1832751400000162,WT,COBRA,EX_pi_e,-6.408221678322246
25,EX_h_e,3.479457455961492,WT,COBRA,EX_h_e,121.65935160704518
26,DMATT,5.281999999999943e-05,WT,COBRA,DMATT,0.001846853146853127
27,GRTT,5.281999999999943e-05,WT,COBRA,GRTT,0.001846853146853127
28,UPP3S,8.474e-05,WT,COBRA,UPP3S,0.0029629370629370632
29,UPPDC1,4.237e-05,WT,COBRA,UPPDC1,0.0014814685314685316
30,TMDPP,0.0,WT,COBRA,TMDPP,0.0
31,EX_ade_e,0.0,WT,COBRA,EX_ade_e,0.0
32,EX_4abut_e,0.0,WT,COBRA,EX_4abut_e,0.0
33,EX_ac_e,1.7336616459614764,WT,COBRA,EX_ac_e,60.6175400685831
34,EX_akg_e,0.0,WT,COBRA,EX_akg_e,0.0
35,EX_ala__L_e,0.0,WT,COBRA,EX_ala__L_e,0.0
36,EX_arg__L_e,0.0,WT,COBRA,EX_arg__L_e,0.0
37,EX_asp__L_e,0.0,WT,COBRA,EX_asp__L_e,0.0
38,EX_cytd_e,0.0,WT,COBRA,EX_cytd_e,0.0
