,ID,flux,sample_id,author,BiGG_ID,normalized_flux
0,ALATA_D2,0.0,tktB,COBRA,ALATA_D2,0.0
1,SHCHD2,4.237e-05,tktB,COBRA,SHCHD2,0.00147371701121933
2,CPPPGO,4.2370000000297304e-05,tktB,COBRA,CPPPGO,0.0014737170112296709
3,GTHOr,0.0,tktB,COBRA,GTHOr,0.0
4,DHORD5,0.0,tktB,COBRA,DHORD5,0.0
5,GLYCTO2,0.0,tktB,COBRA,GLYCTO2,0.0
6,GLYCTO3,0.00012711000000654356,tktB,COBRA,GLYCTO3,0.004421151033885589
7,GLYCTO4,0.0,tktB,COBRA,GLYCTO4,0.0
8,PFK_3,0.20200803119229543,tktB,COBRA,PFK_3,7.026260844253264
9,TRPS2,0.0,tktB,COBRA,TRPS2,0.0
10,G3PD5,0.0,tktB,COBRA,G3PD5,0.0
11,EX_acgam_e,0.0,tktB,COBRA,EX_acgam_e,0.0
12,EX_cellb_e,0.0,tktB,COBRA,EX_cellb_e,0.0
13,EX_chol_e,0.0,tktB,COBRA,EX_chol_e,0.0
14,LEUTAi,0.08560089,tktB,COBRA,LEUTAi,2.9773775730119096
15,SHK3Dr,0.07241261000000004,tktB,COBRA,SHK3Dr,2.5186616753313906
16,G5SD,0.04200045,tktB,COBRA,G5SD,1.4608632910990538
17,ALATA_L2,0.0,tktB,COBRA,ALATA_L2,0.0
18,MAN6PI,0.0,tktB,COBRA,MAN6PI,0.0
19,APRAUR,8.473999999995828e-05,tktB,COBRA,APRAUR,0.0029474340224372084
20,DB4PS,0.00016947999999991655,tktB,COBRA,DB4PS,0.005894868044874417
21,RBFK,4.2369999999958274e-05,tktB,COBRA,RBFK,0.0014737170112178787
22,ACP1_FMN,0.0,tktB,COBRA,ACP1_FMN,0.0
23,RBFSb,8.473999999995828e-05,tktB,COBRA,RBFSb,0.0029474340224372084
24,EX_pi_e,-0.1832751400000162,tktB,COBRA,EX_pi_e,-6.374691799660801
25,EX_h_e,3.479457455961492,tktB,COBRA,EX_h_e,121.02279071664817
26,DMATT,5.2820000000000385e-05,tktB,COBRA,DMATT,0.0018371898166770256
27,GRTT,5.2820000000000385e-05,tktB,COBRA,GRTT,0.0018371898166770256
28,UPP3S,8.474e-05,tktB,COBRA,UPP3S,0.00294743402243866
29,UPPDC1,4.237e-05,tktB,COBRA,UPPDC1,0.00147371701121933
30,TMDPP,0.0,tktB,COBRA,TMDPP,0.0
31,EX_ade_e,0.0,tktB,COBRA,EX_ade_e,0.0
32,EX_4abut_e,0.0,tktB,COBRA,EX_4abut_e,0.0
33,EX_ac_e,1.7336616459614764,tktB,COBRA,EX_ac_e,60.300369585837416
34,EX_akg_e,0.0,tktB,COBRA,EX_akg_e,0.0
35,EX_ala__L_e,0.0,tktB,COBRA,EX_ala__L_e,0.0
36,EX_arg__L_e,0.0,tktB,COBRA,EX_arg__L_e,0.0
37,EX_asp__L_e,0.0,tktB,COBRA,EX_asp__L_e,0.0
38,EX_cytd_e,0.0,tktB,COBRA,EX_cytd_e,0.0
39,EX_dcyt_e,0.0,tktB,COBRA,EX_dcyt_e,0.0
40,EX_fum_e,0.0,tktB,COBRA,EX_fum_e,0.0
41,EX_glu__L_e,0.0,tktB,COBRA,EX_glu__L_e,0.0
42,EX_gua_e,0.0,tktB,COBRA,EX_gua_e,0.0
43,HCO3E,0.09986855999999948,tktB,COBRA,HCO3E,3.47363690719796
44,IMPC,-0.10308107999999967,tktB,COBRA,IMPC,-3.5853750561921207
45,IMPD,0.046213320000000606,tktB,COBRA,IMPD,1.6073957004702235
46,ECOAH4,0.06761720000000002,tktB,COBRA,ECOAH4,2.351867309205091
47,GLUTRS,0.00067792,tktB,COBRA,GLUTRS,0.02357947217950928
48,TMPPP,4.237e-05,tktB,COBRA,TMPPP,0.00147371701121933
49,URIK1,0.0,tktB,COBRA,URIK1,0.0
50,URIK2,0.0,tktB,COBRA,URIK2,0.0
51,CYTDK1,0.0,tktB,COBRA,CYTDK1,0.0
52,CYTDK2,0.0,tktB,COBRA,CYTDK2,0.0
53,XPPT,-5.950101522600448e-16,tktB,COBRA,XPPT,-2.0695694671556094e-14
54,HXPRT,0.0,tktB,COBRA,HXPRT,0.0
55,NDPK5,0.0,tktB,COBRA,NDPK5,0.0
56,DHORTS,-0.06285105000000606,tktB,COBRA,DHORTS,-2.1860906669342834
57,OMPDC,0.06285105000000606,tktB,COBRA,OMPDC,2.1860906669342834
58,CS,1.313486556556486,tktB,COBRA,CS,45.68580321938149
59,ICDHyr,1.3134865565564877,tktB,COBRA,ICDHyr,45.685803219381555
60,ACALD,0.0,tktB,COBRA,ACALD,0.0
61,ACS,0.0,tktB,COBRA,ACS,0.0
62,PPA,0.6652969700000105,tktB,COBRA,PPA,23.140416856306153
63,PPCK,0.0,tktB,COBRA,PPCK,0.0
64,ME1,0.0,tktB,COBRA,ME1,0.0
65,ALAR,0.007919580000000016,tktB,COBRA,ALAR,0.27545951776522076
66,ALATA_L,-0.11055036,tktB,COBRA,ALATA_L,-3.8451722003403574
67,XYLK,0.0,tktB,COBRA,XYLK,0.0
68,RBK,0.0,tktB,COBRA,RBK,0.0
69,GLYK,-8.628166150854817e-32,tktB,COBRA,GLYK,-3.0010562266088154e-30
70,PPM,-0.00012787,tktB,COBRA,PPM,-0.004447585419509458
71,ASPTA,-0.5562863700000051,tktB,COBRA,ASPTA,-19.348800721700684
72,FBP,0.0,tktB,COBRA,FBP,0.0
73,GLGC,0.0,tktB,COBRA,GLGC,0.0
74,PYK,0.0,tktB,COBRA,PYK,0.0
75,A5PISO,0.00739328,tktB,COBRA,A5PISO,0.25715370556307876
